state_code,time_stamp,type,weighted_sentiment,bert_label,year,month
GA,2019-02-17 22:26:00,pos,0.6666666666666666,1,2019,2
OH,2019-02-20 13:33:00,neutral,0.0,0,2019,2
FL,2019-02-22 15:36:00,pos,15.0,1,2019,2
NY,2019-02-22 21:32:00,pos,0.8363636363636363,1,2019,2
MA,2019-02-26 01:25:00,neg,-98.0,-1,2019,2
LA,2019-02-27 00:52:00,neg,0.0,-1,2019,2
ND,2019-02-28 02:50:00,pos,94.0,1,2019,2
KS,2019-03-05 15:52:00,pos,0.6410256410256411,1,2019,3
MI,2019-03-05 22:17:00,neutral,0.0,0,2019,3
KS,2019-03-09 02:07:00,neutral,0.0,0,2019,3
MA,2019-03-12 17:07:00,neg,-0.7105263157894737,-1,2019,3
MI,2019-03-13 13:32:00,neutral,0.0,0,2019,3
LA,2019-03-19 18:19:00,neutral,0.0,0,2019,3
GA,2019-03-20 00:33:00,neutral,0.0,0,2019,3
IN,2019-03-23 21:36:00,pos,0.0,1,2019,3
GA,2019-03-23 23:35:00,neutral,0.0,0,2019,3
CA,2019-03-26 13:25:00,pos,13.0,1,2019,3
AL,2019-03-27 01:26:00,pos,0.8205128205128205,1,2019,3
AZ,2019-04-01 07:59:00,pos,0.6111111111111112,1,2019,4
GA,2019-04-01 12:25:00,neutral,0.0,0,2019,4
PA,2019-04-01 15:01:00,pos,790.0,1,2019,4
FL,2019-04-03 12:38:00,neutral,0.0,0,2019,4
CA,2019-04-06 23:47:00,neutral,0.0,0,2019,4
NY,2019-04-13 15:05:00,pos,41.0,1,2019,4
NV,2019-04-13 17:33:00,pos,255.0,1,2019,4
MA,2019-04-14 19:05:00,pos,0.0,1,2019,4
NV,2019-04-16 22:48:00,neutral,0.0,0,2019,4
AL,2019-04-19 16:47:00,pos,0.5,1,2019,4
CO,2019-04-28 03:21:00,neutral,0.0,0,2019,4
FL,2019-04-29 13:52:00,neutral,0.0,0,2019,4
OH,2019-04-29 23:41:00,pos,20.0,1,2019,4
FL,2019-04-30 22:27:00,neutral,0.0,0,2019,4
CA,2019-05-02 01:40:00,pos,0.0,1,2019,5
NV,2019-05-05 05:57:00,neg,0.0,-1,2019,5
FL,2019-05-05 15:46:00,neg,-0.625,-1,2019,5
OH,2019-05-08 02:00:00,pos,0.3157894736842105,1,2019,5
CA,2019-05-09 03:10:00,neutral,0.0,0,2019,5
FL,2019-05-09 14:52:00,pos,62.0,1,2019,5
OH,2019-05-09 23:37:00,neutral,0.0,0,2019,5
MI,2019-05-09 23:47:00,pos,17.0,1,2019,5
NY,2019-05-15 21:37:00,neutral,0.0,0,2019,5
ID,2019-05-16 21:59:00,pos,0.7623762376237624,1,2019,5
IN,2019-05-21 00:06:00,neutral,0.0,0,2019,5
NE,2019-05-23 14:58:00,pos,18.0,1,2019,5
NE,2019-05-30 16:23:00,pos,84.0,1,2019,5
CA,2019-05-30 19:43:00,neutral,0.0,0,2019,5
AZ,2019-05-30 22:41:00,pos,0.5333333333333333,1,2019,5
IN,2019-05-31 21:30:00,pos,0.0,1,2019,5
AZ,2019-06-02 05:37:00,pos,199.0,1,2019,6
IL,2019-06-04 20:25:00,neg,-549.0,-1,2019,6
IL,2019-06-04 21:33:00,neutral,0.0,0,2019,6
AZ,2019-06-06 00:27:00,neutral,0.0,0,2019,6
LA,2019-06-12 16:22:00,pos,0.3333333333333333,1,2019,6
CA,2019-06-13 15:57:00,neutral,0.0,0,2019,6
MI,2019-06-15 17:37:00,pos,0.2857142857142857,1,2019,6
AZ,2019-06-16 22:52:00,pos,0.1,1,2019,6
AZ,2019-06-18 18:57:00,neg,-161.0,-1,2019,6
ID,2019-06-18 23:41:00,neutral,0.0,0,2019,6
NY,2019-06-19 01:56:00,pos,0.0,1,2019,6
MI,2019-06-19 17:14:00,neutral,0.0,0,2019,6
AZ,2019-06-21 13:58:00,pos,254.0,1,2019,6
OH,2019-06-22 12:40:00,neutral,0.0,0,2019,6
NY,2019-06-23 02:04:00,neg,-48.0,-1,2019,6
CA,2019-06-27 01:18:00,neg,-0.6666666666666666,-1,2019,6
CA,2019-06-29 21:33:00,neutral,0.0,0,2019,6
KS,2019-06-30 01:34:00,pos,0.0,1,2019,6
MA,2019-07-01 11:36:00,neutral,0.0,0,2019,7
MI,2019-07-02 19:53:00,neutral,0.0,0,2019,7
CA,2019-07-05 03:41:00,pos,1.0,1,2019,7
NV,2019-07-10 10:05:00,neg,-0.7567567567567568,-1,2019,7
IL,2019-07-13 16:51:00,neutral,0.0,0,2019,7
KY,2019-07-15 10:05:00,neutral,0.0,0,2019,7
MN,2019-07-19 02:40:00,pos,0.4444444444444444,1,2019,7
NE,2019-07-21 14:13:00,neg,-0.3333333333333333,-1,2019,7
GA,2019-07-22 21:20:00,neutral,0.0,0,2019,7
NE,2019-07-30 02:25:00,pos,0.058823529411764705,1,2019,7
MA,2019-08-06 16:16:00,neutral,0.0,0,2019,8
CA,2019-08-06 19:26:00,neg,-60.0,-1,2019,8
AZ,2019-08-07 04:48:00,neutral,0.0,0,2019,8
LA,2019-08-08 15:07:00,neutral,0.0,0,2019,8
IN,2019-08-08 17:21:00,pos,0.16666666666666666,1,2019,8
FL,2019-08-08 22:06:00,neutral,0.0,0,2019,8
NY,2019-08-09 20:52:00,pos,2.0,1,2019,8
CA,2019-08-10 07:19:00,pos,27.0,1,2019,8
KS,2019-08-12 15:12:00,pos,0.16666666666666666,1,2019,8
IN,2019-08-14 18:08:00,pos,0.0,1,2019,8
MI,2019-08-17 13:30:00,pos,37.0,1,2019,8
FL,2019-08-20 22:54:00,pos,3.0,1,2019,8
AR,2019-08-21 13:31:00,neutral,0.0,0,2019,8
NY,2019-08-26 02:09:00,pos,49.0,1,2019,8
LA,2019-08-26 22:28:00,neutral,0.0,0,2019,8
NC,2019-08-27 12:30:00,pos,67.0,1,2019,8
GA,2019-08-27 14:07:00,pos,2.0,1,2019,8
GA,2019-09-07 00:44:00,neutral,0.0,0,2019,9
KS,2019-09-17 15:32:00,pos,0.13793103448275862,1,2019,9
CA,2019-09-20 02:04:00,neg,-0.8269230769230769,-1,2019,9
GA,2019-09-22 21:21:00,neutral,0.0,0,2019,9
CA,2019-09-23 22:53:00,neg,-31.0,-1,2019,9
IN,2019-09-24 02:14:00,pos,0.0,1,2019,9
KY,2019-09-27 05:21:00,pos,0.55,1,2019,9
IN,2019-09-29 16:49:00,neutral,0.0,0,2019,9
IL,2019-10-03 05:52:00,neg,-50.0,-1,2019,10
GA,2019-10-06 01:03:00,neg,-0.8125,-1,2019,10
OH,2019-10-08 21:55:00,neg,-0.5,-1,2019,10
OK,2019-10-09 13:07:00,pos,9.0,1,2019,10
MI,2019-10-14 00:11:00,neutral,0.0,0,2019,10
NY,2019-10-14 13:41:00,neutral,0.0,0,2019,10
CA,2019-10-15 00:30:00,neutral,0.0,0,2019,10
NC,2019-10-15 21:07:00,neutral,0.0,0,2019,10
MN,2019-10-16 02:59:00,pos,12.0,1,2019,10
NJ,2019-10-16 04:55:00,pos,0.36363636363636365,1,2019,10
NY,2019-10-25 20:19:00,neutral,0.0,0,2019,10
NY,2019-10-29 13:03:00,neg,-0.07547169811320754,-1,2019,10
NY,2019-10-30 02:40:00,neutral,0.0,0,2019,10
GA,2019-10-30 03:17:00,pos,0.2564102564102564,1,2019,10
NY,2019-10-30 15:01:00,neutral,0.0,0,2019,10
FL,2019-10-31 16:39:00,neg,-0.7058823529411765,-1,2019,10
NE,2019-11-02 06:05:00,pos,0.36363636363636365,1,2019,11
NC,2019-11-02 14:35:00,pos,192.0,1,2019,11
PA,2019-11-05 16:06:00,neutral,0.0,0,2019,11
NY,2019-11-07 22:01:00,neutral,0.0,0,2019,11
KS,2019-11-09 16:12:00,neutral,0.0,0,2019,11
CA,2019-11-10 01:59:00,neutral,0.0,0,2019,11
LA,2019-11-10 13:02:00,pos,0.46938775510204084,1,2019,11
NY,2019-11-15 16:27:00,neutral,0.0,0,2019,11
MI,2019-11-18 05:28:00,neutral,0.0,0,2019,11
LA,2019-11-22 08:36:00,neutral,0.0,0,2019,11
MI,2019-11-22 13:31:00,neutral,0.0,0,2019,11
MI,2019-11-22 20:21:00,neutral,0.0,0,2019,11
FL,2019-11-24 18:49:00,pos,0.3333333333333333,1,2019,11
IN,2019-11-25 15:46:00,neutral,0.0,0,2019,11
NV,2019-11-26 06:10:00,pos,35.0,1,2019,11
NY,2019-11-26 13:56:00,neutral,0.0,0,2019,11
OH,2019-11-26 21:45:00,neutral,0.0,0,2019,11
CA,2019-11-27 23:17:00,neg,-43.0,-1,2019,11
MI,2019-12-01 17:30:00,pos,0.35714285714285715,1,2019,12
KS,2019-12-03 01:49:00,neg,-0.6666666666666666,-1,2019,12
NM,2019-12-03 17:06:00,pos,48.0,1,2019,12
NY,2019-12-05 14:55:00,neutral,0.0,0,2019,12
PA,2019-12-06 16:15:00,neutral,0.0,0,2019,12
CA,2019-12-07 14:01:00,pos,0.0,1,2019,12
CA,2019-12-08 04:07:00,pos,1578.0,1,2019,12
NV,2019-12-09 00:45:00,neutral,0.0,0,2019,12
IA,2019-12-09 18:35:00,neg,-109.0,-1,2019,12
AZ,2019-12-09 19:28:00,neutral,0.0,0,2019,12
MA,2019-12-12 01:21:00,pos,0.288135593220339,1,2019,12
CO,2019-12-12 23:11:00,pos,0.7027027027027027,1,2019,12
MI,2019-12-13 21:15:00,pos,0.5,1,2019,12
AZ,2019-12-16 01:35:00,pos,0.34146341463414637,1,2019,12
GA,2019-12-18 00:34:00,pos,0.0,1,2019,12
MI,2019-12-23 02:22:00,pos,0.1875,1,2019,12
PA,2019-12-30 00:01:00,pos,0.0,1,2019,12
OH,2020-01-06 04:02:00,pos,20.0,1,2020,1
NV,2020-01-07 17:04:00,pos,0.29411764705882354,1,2020,1
AZ,2020-01-15 15:51:00,neutral,0.0,0,2020,1
IL,2020-01-16 14:12:00,neg,-58.0,-1,2020,1
KS,2020-01-18 06:13:00,pos,16.0,1,2020,1
KS,2020-01-20 15:53:00,pos,5.0,1,2020,1
MI,2020-01-21 21:21:00,neutral,0.0,0,2020,1
MI,2020-01-21 21:27:00,neutral,0.0,0,2020,1
FL,2020-01-22 13:15:00,neutral,0.0,0,2020,1
AZ,2020-01-22 14:49:00,pos,0.9166666666666666,1,2020,1
CA,2020-01-22 22:49:00,pos,0.0,1,2020,1
CA,2020-01-26 16:09:00,neutral,0.0,0,2020,1
NJ,2020-01-26 17:52:00,neg,-13.0,-1,2020,1
MI,2020-01-26 19:43:00,neutral,0.0,0,2020,1
NV,2020-01-28 19:09:00,pos,0.3333333333333333,1,2020,1
NY,2020-01-29 17:51:00,neutral,0.0,0,2020,1
FL,2020-01-30 18:50:00,neg,-64.0,-1,2020,1
FL,2020-01-31 11:59:00,pos,36.0,1,2020,1
NE,2020-01-31 17:35:00,pos,0.0,1,2020,1
AZ,2020-02-01 05:39:00,neutral,0.0,0,2020,2
CA,2020-02-04 08:46:00,neutral,0.0,0,2020,2
FL,2020-02-04 23:51:00,neg,-32.0,-1,2020,2
CA,2020-02-07 15:25:00,pos,0.0,1,2020,2
NY,2020-02-09 01:01:00,pos,0.6666666666666666,1,2020,2
NY,2020-02-10 19:06:00,pos,28.0,1,2020,2
MN,2020-02-12 13:56:00,neutral,0.0,0,2020,2
NY,2020-02-13 22:55:00,pos,28.0,1,2020,2
NY,2020-02-20 03:35:00,pos,72.0,1,2020,2
CO,2020-02-20 12:27:00,neutral,0.0,0,2020,2
KS,2020-02-20 18:25:00,pos,0.23529411764705882,1,2020,2
NJ,2020-02-23 20:06:00,neg,-0.9545454545454546,-1,2020,2
PA,2020-02-25 00:48:00,pos,0.0,1,2020,2
NY,2020-02-25 19:47:00,neutral,0.0,0,2020,2
NV,2020-02-26 02:09:00,pos,2.0,1,2020,2
NY,2020-02-26 03:56:00,neutral,0.0,0,2020,2
NY,2020-02-26 15:21:00,neutral,0.0,0,2020,2
IN,2020-02-27 00:15:00,pos,118.0,1,2020,2
NY,2020-02-27 12:37:00,neutral,0.0,0,2020,2
NY,2020-02-29 14:11:00,pos,0.5714285714285714,1,2020,2
NV,2020-03-03 18:49:00,pos,0.5862068965517241,1,2020,3
NV,2020-03-05 02:59:00,neg,-96.0,-1,2020,3
NM,2020-03-06 23:14:00,pos,0.8571428571428571,1,2020,3
LA,2020-03-11 14:37:00,pos,0.9523809523809523,1,2020,3
FL,2020-03-14 02:03:00,neg,-414.0,-1,2020,3
CA,2020-03-17 18:34:00,neutral,0.0,0,2020,3
CA,2020-03-19 17:01:00,pos,0.25,1,2020,3
NY,2020-03-19 22:58:00,neutral,0.0,0,2020,3
NY,2020-03-20 17:45:00,neutral,0.0,0,2020,3
NY,2020-03-20 23:26:00,pos,7.0,1,2020,3
NY,2020-03-21 03:32:00,pos,0.0,1,2020,3
IL,2020-03-22 03:32:00,pos,80.0,1,2020,3
NV,2020-03-27 12:45:00,neutral,0.0,0,2020,3
NV,2020-03-30 02:42:00,pos,30.0,1,2020,3
HI,2020-03-30 16:25:00,neutral,0.0,0,2020,3
MI,2020-04-02 01:19:00,pos,0.39285714285714285,1,2020,4
KS,2020-04-02 15:24:00,pos,0.5,1,2020,4
NV,2020-04-04 05:19:00,neutral,0.0,0,2020,4
IN,2020-04-08 00:27:00,pos,0.1,1,2020,4
IN,2020-04-10 01:04:00,neg,-31.0,-1,2020,4
KS,2020-04-14 18:26:00,pos,75.0,1,2020,4
CA,2020-04-16 22:53:00,neutral,0.0,0,2020,4
NV,2020-04-18 04:16:00,neutral,0.0,0,2020,4
LA,2020-04-19 15:35:00,neutral,0.0,0,2020,4
MN,2020-04-20 15:28:00,pos,0.6111111111111112,1,2020,4
GA,2020-04-20 16:10:00,neg,-0.55,-1,2020,4
OH,2020-04-21 23:40:00,pos,10.0,1,2020,4
MI,2020-04-22 21:27:00,neutral,0.0,0,2020,4
CA,2020-04-26 01:06:00,neutral,0.0,0,2020,4
FL,2020-04-26 09:08:00,pos,0.3,1,2020,4
KS,2020-04-28 21:34:00,neutral,0.0,0,2020,4
GA,2020-05-01 18:06:00,pos,0.0,1,2020,5
OK,2020-05-06 01:45:00,neg,0.0,-1,2020,5
NV,2020-05-09 21:54:00,neutral,0.0,0,2020,5
GA,2020-05-11 19:35:00,pos,0.0,1,2020,5
GA,2020-05-12 11:22:00,pos,0.0,1,2020,5
GA,2020-05-12 11:33:00,pos,0.0,1,2020,5
PA,2020-05-14 09:55:00,pos,0.41379310344827586,1,2020,5
OK,2020-05-15 21:21:00,neutral,0.0,0,2020,5
OK,2020-05-16 00:45:00,pos,314.0,1,2020,5
OK,2020-05-16 02:43:00,pos,40.0,1,2020,5
OK,2020-05-16 05:09:00,neutral,0.0,0,2020,5
AZ,2020-05-16 05:18:00,neutral,0.0,0,2020,5
OK,2020-05-19 18:44:00,pos,348.0,1,2020,5
OK,2020-05-19 23:44:00,pos,42.0,1,2020,5
OK,2020-05-20 15:27:00,neg,-250.0,-1,2020,5
OK,2020-05-20 16:49:00,neutral,0.0,0,2020,5
OK,2020-05-21 17:04:00,pos,329.0,1,2020,5
OK,2020-05-21 18:08:00,pos,0.2727272727272727,1,2020,5
OK,2020-05-21 19:27:00,pos,68.0,1,2020,5
OK,2020-05-22 00:59:00,neutral,0.0,0,2020,5
OK,2020-05-22 16:44:00,pos,0.4,1,2020,5
OK,2020-05-22 18:59:00,pos,11.0,1,2020,5
OK,2020-05-22 19:19:00,neg,-13.0,-1,2020,5
OK,2020-05-23 03:37:00,neutral,0.0,0,2020,5
OK,2020-05-23 10:56:00,pos,128.0,1,2020,5
AZ,2020-05-23 17:52:00,neutral,0.0,0,2020,5
CO,2020-05-24 19:01:00,pos,0.4,1,2020,5
OH,2020-05-27 18:05:00,pos,0.6,1,2020,5
CA,2020-05-28 01:25:00,neg,-69.0,-1,2020,5
OK,2020-05-28 15:35:00,neutral,0.0,0,2020,5
OK,2020-05-29 22:02:00,pos,25.0,1,2020,5
NY,2020-06-03 14:12:00,pos,52.0,1,2020,6
OK,2020-06-05 01:06:00,neutral,0.0,0,2020,6
MI,2020-06-05 18:27:00,pos,0.15384615384615385,1,2020,6
CA,2020-06-07 02:13:00,neg,-1429.0,-1,2020,6
OK,2020-06-08 17:20:00,pos,43.0,1,2020,6
CA,2020-06-08 17:43:00,neg,-35.0,-1,2020,6
NY,2020-06-09 13:23:00,pos,0.0,1,2020,6
OK,2020-06-09 15:57:00,neutral,0.0,0,2020,6
FL,2020-06-09 16:36:00,pos,0.6111111111111112,1,2020,6
CA,2020-06-10 13:22:00,pos,18.0,1,2020,6
GA,2020-06-11 02:04:00,pos,0.7619047619047619,1,2020,6
AZ,2020-06-11 04:47:00,neutral,0.0,0,2020,6
NJ,2020-06-13 20:31:00,pos,0.6,1,2020,6
AZ,2020-06-14 17:05:00,pos,861.0,1,2020,6
OK,2020-06-20 17:21:00,neutral,0.0,0,2020,6
MI,2020-06-24 02:53:00,pos,0.5454545454545454,1,2020,6
MI,2020-06-24 10:41:00,pos,0.2857142857142857,1,2020,6
IL,2020-06-25 17:43:00,neutral,0.0,0,2020,6
FL,2020-06-26 14:37:00,pos,100.0,1,2020,6
IN,2020-06-30 13:49:00,neutral,0.0,0,2020,6
MA,2020-07-01 15:41:00,neutral,0.0,0,2020,7
OH,2020-07-01 20:46:00,neutral,0.0,0,2020,7
OK,2020-07-04 18:40:00,neutral,0.0,0,2020,7
OK,2020-07-08 19:51:00,pos,23.0,1,2020,7
AZ,2020-07-14 10:43:00,pos,0.0,1,2020,7
OK,2020-07-15 14:38:00,neutral,0.0,0,2020,7
KS,2020-07-16 19:20:00,pos,0.8461538461538461,1,2020,7
OK,2020-07-18 03:24:00,pos,0.1111111111111111,1,2020,7
PA,2020-07-18 17:31:00,pos,0.14285714285714285,1,2020,7
AR,2020-07-20 12:16:00,pos,27.0,1,2020,7
NJ,2020-07-20 19:39:00,pos,0.0,1,2020,7
CA,2020-07-23 18:24:00,pos,0.0,1,2020,7
NC,2020-07-23 23:24:00,pos,0.125,1,2020,7
OK,2020-07-24 14:38:00,neg,-0.5769230769230769,-1,2020,7
CA,2020-07-28 19:40:00,pos,1558.0,1,2020,7
GA,2020-07-28 22:16:00,pos,1412.0,1,2020,7
OH,2020-07-29 02:59:00,pos,0.3333333333333333,1,2020,7
MI,2020-07-29 04:29:00,neutral,0.0,0,2020,7
CA,2020-07-29 18:51:00,pos,0.3684210526315789,1,2020,7
OK,2020-08-01 20:50:00,pos,48.0,1,2020,8
NE,2020-08-02 01:23:00,pos,93.0,1,2020,8
OK,2020-08-03 01:42:00,neg,-0.9743589743589743,-1,2020,8
NV,2020-08-04 03:36:00,neg,-0.6,-1,2020,8
MI,2020-08-06 23:26:00,pos,20.0,1,2020,8
GA,2020-08-09 15:08:00,pos,491.0,1,2020,8
AZ,2020-08-16 03:49:00,pos,0.0,1,2020,8
CA,2020-08-17 19:00:00,pos,3.0,1,2020,8
OH,2020-08-19 12:21:00,pos,69.0,1,2020,8
NJ,2020-08-19 14:53:00,neutral,0.0,0,2020,8
MI,2020-08-19 17:48:00,neutral,0.0,0,2020,8
OK,2020-08-20 15:26:00,pos,8.0,1,2020,8
LA,2020-08-23 00:37:00,pos,0.8472906403940886,1,2020,8
IA,2020-08-25 18:15:00,pos,0.47058823529411764,1,2020,8
NC,2020-08-26 13:20:00,pos,0.0625,1,2020,8
AZ,2020-08-27 02:26:00,neutral,0.0,0,2020,8
ID,2020-08-27 02:32:00,neutral,0.0,0,2020,8
OK,2020-08-27 09:27:00,pos,0.16071428571428573,1,2020,8
CO,2020-08-27 21:15:00,neg,-0.7333333333333333,-1,2020,8
NV,2020-08-27 23:41:00,neutral,0.0,0,2020,8
NV,2020-08-28 04:15:00,pos,10.0,1,2020,8
MA,2020-09-02 14:57:00,pos,61.0,1,2020,9
NJ,2020-09-02 15:55:00,pos,0.19230769230769232,1,2020,9
IN,2020-09-03 16:03:00,pos,0.0,1,2020,9
NJ,2020-09-04 02:15:00,neg,-15.0,-1,2020,9
NJ,2020-09-05 03:31:00,pos,0.20833333333333334,1,2020,9
OH,2020-09-12 16:30:00,neutral,0.0,0,2020,9
LA,2020-09-12 16:46:00,pos,0.47470817120622566,1,2020,9
NM,2020-09-12 19:02:00,pos,323.0,1,2020,9
AZ,2020-09-14 01:03:00,pos,691.0,1,2020,9
NC,2020-09-14 13:03:00,pos,202.0,1,2020,9
AL,2020-09-14 20:19:00,pos,102.0,1,2020,9
NY,2020-09-15 19:37:00,pos,0.0,1,2020,9
NV,2020-09-17 04:16:00,pos,0.09090909090909091,1,2020,9
KS,2020-09-22 20:11:00,pos,42.0,1,2020,9
CO,2020-09-25 22:28:00,neutral,0.0,0,2020,9
NV,2020-09-28 16:30:00,neutral,0.0,0,2020,9
AL,2020-09-30 03:12:00,pos,0.2727272727272727,1,2020,9
NJ,2020-10-01 17:08:00,pos,35.0,1,2020,10
OK,2020-10-04 22:40:00,pos,0.2,1,2020,10
LA,2020-10-06 14:18:00,pos,0.630901287553648,1,2020,10
KS,2020-10-06 23:56:00,pos,0.34615384615384615,1,2020,10
IL,2020-10-09 00:24:00,pos,44.0,1,2020,10
AZ,2020-10-13 18:40:00,pos,0.0,1,2020,10
IL,2020-10-18 23:23:00,neutral,0.0,0,2020,10
NY,2020-10-19 18:27:00,pos,66.0,1,2020,10
PA,2020-10-21 02:08:00,pos,0.47058823529411764,1,2020,10
FL,2020-10-22 00:17:00,neutral,0.0,0,2020,10
IN,2020-10-23 13:17:00,pos,0.25,1,2020,10
MI,2020-10-23 16:06:00,pos,0.0,1,2020,10
LA,2020-10-25 15:22:00,pos,0.8055555555555556,1,2020,10
IN,2020-10-25 19:19:00,neutral,0.0,0,2020,10
GA,2020-10-26 20:28:00,pos,0.0,1,2020,10
MI,2020-10-26 22:32:00,pos,9.0,1,2020,10
NY,2020-10-27 18:24:00,pos,55.0,1,2020,10
NE,2020-10-31 02:32:00,neg,-20.0,-1,2020,10
LA,2020-10-31 04:44:00,pos,0.8333333333333334,1,2020,10
NC,2020-10-31 09:00:00,neutral,0.0,0,2020,10
FL,2020-11-03 20:38:00,neutral,0.0,0,2020,11
CA,2020-11-08 23:35:00,pos,0.0,1,2020,11
NC,2020-11-09 23:17:00,pos,382.0,1,2020,11
NV,2020-11-10 21:39:00,pos,0.6666666666666666,1,2020,11
LA,2020-11-12 19:30:00,neutral,0.0,0,2020,11
NV,2020-11-13 00:54:00,neg,-0.5833333333333334,-1,2020,11
NJ,2020-11-15 15:49:00,pos,0.0,1,2020,11
NV,2020-11-19 16:55:00,pos,0.4090909090909091,1,2020,11
NY,2020-11-20 05:54:00,pos,0.5,1,2020,11
IN,2020-11-20 16:17:00,neutral,0.0,0,2020,11
MI,2020-11-22 13:47:00,neutral,0.0,0,2020,11
NC,2020-11-24 14:10:00,neutral,0.0,0,2020,11
NC,2020-11-27 10:00:00,pos,0.3,1,2020,11
NY,2020-11-27 12:48:00,neutral,0.0,0,2020,11
FL,2020-11-27 18:29:00,pos,329.0,1,2020,11
GA,2020-11-28 20:13:00,pos,0.38461538461538464,1,2020,11
LA,2020-11-29 18:48:00,neutral,0.0,0,2020,11
NV,2020-11-30 20:59:00,pos,0.8333333333333334,1,2020,11
MI,2020-12-02 19:07:00,pos,24.0,1,2020,12
IN,2020-12-03 14:38:00,pos,0.43333333333333335,1,2020,12
MT,2020-12-07 01:38:00,neutral,0.0,0,2020,12
LA,2020-12-07 15:59:00,pos,43.0,1,2020,12
MI,2020-12-07 20:50:00,neutral,0.0,0,2020,12
CA,2020-12-10 00:29:00,neutral,0.0,0,2020,12
NY,2020-12-11 16:50:00,pos,0.45454545454545453,1,2020,12
NV,2020-12-15 07:48:00,neutral,0.0,0,2020,12
AZ,2020-12-15 21:01:00,pos,12.0,1,2020,12
MI,2020-12-15 21:35:00,neutral,0.0,0,2020,12
MI,2020-12-17 15:15:00,pos,0.14705882352941177,1,2020,12
CA,2020-12-20 01:44:00,neg,-115.0,-1,2020,12
CA,2020-12-21 03:41:00,pos,0.875,1,2020,12
FL,2020-12-27 02:38:00,pos,11.0,1,2020,12
CO,2020-12-27 05:43:00,neutral,0.0,0,2020,12
NV,2020-12-29 04:37:00,pos,0.3,1,2020,12
CA,2021-01-02 02:12:00,pos,0.7,1,2021,1
OH,2021-01-02 18:41:00,pos,0.022727272727272728,1,2021,1
NY,2021-01-04 14:47:00,pos,40.0,1,2021,1
NY,2021-01-05 00:24:00,pos,0.8888888888888888,1,2021,1
MA,2021-01-05 14:25:00,neutral,0.0,0,2021,1
NY,2021-01-05 21:44:00,neutral,0.0,0,2021,1
GA,2021-01-06 00:18:00,pos,0.8888888888888888,1,2021,1
IN,2021-01-08 12:50:00,neutral,0.0,0,2021,1
MI,2021-01-13 01:50:00,neutral,0.0,0,2021,1
OH,2021-01-16 14:41:00,pos,0.3076923076923077,1,2021,1
MA,2021-01-19 16:47:00,pos,101.0,1,2021,1
MI,2021-01-19 17:53:00,neutral,0.0,0,2021,1
CA,2021-01-19 21:17:00,neutral,0.0,0,2021,1
MA,2021-01-20 02:05:00,neutral,0.0,0,2021,1
NJ,2021-01-20 14:34:00,pos,0.29411764705882354,1,2021,1
KS,2021-01-21 01:22:00,pos,0.3333333333333333,1,2021,1
CO,2021-01-21 23:47:00,neutral,0.0,0,2021,1
KS,2021-01-22 18:20:00,neg,-90.0,-1,2021,1
CA,2021-01-24 03:53:00,pos,0.825,1,2021,1
NY,2021-01-26 21:39:00,neutral,0.0,0,2021,1
NY,2021-01-26 22:03:00,neutral,0.0,0,2021,1
LA,2021-01-27 17:06:00,neutral,0.0,0,2021,1
AZ,2021-01-31 16:40:00,pos,15.0,1,2021,1
FL,2021-01-31 20:40:00,pos,0.5,1,2021,1
CA,2021-01-31 21:09:00,pos,90.0,1,2021,1
NV,2021-02-01 19:37:00,pos,7.0,1,2021,2
CO,2021-02-01 21:06:00,pos,0.5,1,2021,2
NC,2021-02-03 15:50:00,pos,84.0,1,2021,2
CA,2021-02-04 01:14:00,neutral,0.0,0,2021,2
MN,2021-02-06 05:59:00,neg,-0.14285714285714285,-1,2021,2
NV,2021-02-09 20:55:00,neutral,0.0,0,2021,2
FL,2021-02-10 23:49:00,pos,75.0,1,2021,2
MA,2021-02-12 12:31:00,neg,-626.0,-1,2021,2
NY,2021-02-12 20:17:00,neutral,0.0,0,2021,2
MI,2021-02-14 22:21:00,neutral,0.0,0,2021,2
OH,2021-02-15 12:26:00,pos,0.9629629629629629,1,2021,2
FL,2021-02-15 19:47:00,neutral,0.0,0,2021,2
AZ,2021-02-17 05:38:00,neutral,0.0,0,2021,2
AZ,2021-02-17 21:09:00,pos,21.0,1,2021,2
MA,2021-02-17 22:36:00,neutral,0.0,0,2021,2
OK,2021-02-18 02:43:00,pos,31.0,1,2021,2
CA,2021-02-19 23:30:00,pos,0.6785714285714286,1,2021,2
FL,2021-02-21 13:37:00,pos,125.0,1,2021,2
KS,2021-02-25 18:50:00,pos,80.0,1,2021,2
NE,2021-02-25 19:50:00,pos,0.0,1,2021,2
PA,2021-02-26 03:21:00,pos,0.33783783783783783,1,2021,2
ID,2021-02-26 11:39:00,neutral,0.0,0,2021,2
CO,2021-02-27 03:07:00,pos,0.625,1,2021,2
AZ,2021-02-28 16:33:00,pos,37.0,1,2021,2
GA,2021-03-02 20:16:00,pos,26.0,1,2021,3
AZ,2021-03-04 04:03:00,pos,21.0,1,2021,3
MI,2021-03-04 18:08:00,neutral,0.0,0,2021,3
MI,2021-03-05 14:47:00,neutral,0.0,0,2021,3
MI,2021-03-06 16:20:00,neutral,0.0,0,2021,3
PA,2021-03-06 18:22:00,pos,0.4444444444444444,1,2021,3
MD,2021-03-06 18:31:00,pos,0.6666666666666666,1,2021,3
